hour,elec_load(MW),heating_load(MW),cooling_load(MW),elec_price(HKD/MWh),gas_price(HKD/m^3)
4617,34.34990853,0,40.84992985,864.5,2.87
4618,37.76692495,0,54.77108138,1390.2,2.87
4619,39.37730148,0,66.90340969,1519.5,2.87
4620,39.40620429,0,77.15951301,1519.5,2.87
4621,38.99275183,0,83.93772959,1390.2,2.87
4622,38.86100567,0,86.57649515,1390.2,2.87
4623,38.66596259,0,86.41097602,864.5,2.87
4624,38.62153498,0,84.0057301,1519.5,2.87
4625,38.09999643,0,77.2460824,864.5,2.87
4626,36.48175581,0,60.48318827,1390.2,2.87
4627,35.82338655,0,42.16038036,1390.2,2.87
4628,36.51897466,0,31.90645408,1390.2,2.87
4629,36.16136179,0,22.4094977,864.5,2.87
4630,31.44096226,0,13.50879439,864.5,2.87
4631,27.14990155,0,8.640610969,364.8,2.87
4632,26.74633213,0,4.626403827,364.8,2.87
4633,24.21702536,0,0,364.8,2.87
4634,22.69288542,0,0,364.8,2.87
4635,21.73014029,0,0,364.8,2.87
4636,21.02767022,0,0,364.8,2.87
4637,20.82191482,0,0,364.8,2.87
4638,21.60753864,0,4.385264541,364.8,2.87
4639,24.36287672,0,22.33976837,864.5,2.87
4640,29.10412726,0,48.87821607,864.5,2.87
4641,34.24474559,0,65.09902704,864.5,2.87
4642,37.65130076,0,74.57171582,1390.2,2.87
4643,39.25674709,0,80.44274668,1519.5,2.87
4644,39.2855614,0,87.27820663,1519.5,2.87
4645,38.87337474,0,89.64285714,1390.2,2.87
4646,38.74203192,0,89.64285714,1390.2,2.87
4647,38.54758597,0,89.64285714,864.5,2.87
4648,38.50329438,0,88.23860179,1519.5,2.87
4649,37.98335253,0,82.74848903,864.5,2.87
4650,36.37006618,0,66.41805765,1390.2,2.87
4651,35.71371254,0,44.69298316,1390.2,2.87
4652,36.40717109,0,36.58209745,1390.2,2.87
4653,36.05065306,0,32.43656352,864.5,2.87
4654,31.34470512,0,27.06311454,864.5,2.87
4655,27.06678158,0,24.26196735,364.8,2.87
4656,31.08418015,0,16.42385204,364.8,2.87
4657,28.14465831,0,5.879931122,364.8,2.87
4658,26.37332607,0,0,364.8,2.87
4659,25.25443833,0,0,364.8,2.87
4660,24.43803831,0,0,364.8,2.87
4661,24.19891251,0,0,364.8,2.87
4662,25.11195256,0,0.732958418,364.8,2.87
4663,28.31416454,0,14.28004311,864.5,2.87
4664,33.82437377,0,31.03512551,864.5,2.87
4665,39.79872216,0,49.57832679,864.5,2.87
4666,43.75776872,0,63.47578699,1390.2,2.87
4667,45.62359401,0,74.07970459,1519.5,2.87
4668,45.65708157,0,80.83198878,1519.5,2.87
4669,45.17804451,0,84.12610765,1390.2,2.87
4670,45.02539988,0,84.27344209,1390.2,2.87
4671,44.79941776,0,82.10715842,864.5,2.87
4672,44.74794274,0,77.75448546,1519.5,2.87
4673,44.14367424,0,69.33234694,864.5,2.87
4674,42.2687374,0,56.70109209,1390.2,2.87
4675,41.50593318,0,36.87151582,1390.2,2.87
4676,42.31186016,0,25.60616199,1390.2,2.87
4677,41.89752033,0,15.1627051,864.5,2.87
4678,36.42833925,0,5.932692347,864.5,2.87
4679,31.45660162,0,0.322394133,364.8,2.87
4680,30.35994138,0,0,364.8,2.87
4681,27.48890826,0,0,364.8,2.87
4682,25.75884677,0,0,364.8,2.87
4683,24.6660283,0,0,364.8,2.87
4684,23.8686498,0,0,364.8,2.87
4685,23.63509546,0,0,364.8,2.87
4686,24.52686234,0,0,364.8,2.87
4687,27.65446512,0,3.241357653,864.5,2.87
4688,33.03629048,0,13.41044337,864.5,2.87
4689,38.8714409,0,20.79502985,864.5,2.87
4690,42.73824456,0,26.24512347,1390.2,2.87
4691,44.56059748,0,29.46131709,1519.5,2.87
4692,44.59330481,0,22.31979082,1519.5,2.87
4693,44.12542895,0,16.29937653,1390.2,2.87
4694,43.97634083,0,19.21968469,1390.2,2.87
4695,43.75562393,0,27.54456071,864.5,2.87
4696,43.70534824,0,30.126275,1519.5,2.87
4697,43.11515876,0,26.3338699,864.5,2.87
4698,41.28390658,0,16.19987296,1390.2,2.87
4699,40.53887515,0,6.043465306,1390.2,2.87
4700,41.32602462,0,2.716306633,1390.2,2.87
4701,40.9213386,0,1.826025,864.5,2.87
4702,35.57958546,0,0.14221199,864.5,2.87
4703,30.7236857,0,0,364.8,2.87
4704,30.31498863,0,0,364.8,2.87
4705,27.44820653,0,0,364.8,2.87
4706,25.72070667,0,0,364.8,2.87
4707,24.6295063,0,0,364.8,2.87
4708,23.83330845,0,0,364.8,2.87
4709,23.60009992,0,0,364.8,2.87
4710,24.49054639,0,0,364.8,2.87
4711,27.61351826,0,0,864.5,2.87
4712,32.98737496,0,0,864.5,2.87
4713,38.81388551,0,0,864.5,2.87
4714,42.67496375,0,0,1390.2,2.87
4715,44.49461839,0,5.758208929,1519.5,2.87
4716,44.52727728,0,19.24350408,1519.5,2.87
4717,44.06009419,0,24.34245383,1390.2,2.87
4718,43.91122682,0,25.06702423,1390.2,2.87
4719,43.69083673,0,24.73893138,864.5,2.87
4720,43.64063548,0,21.16615128,1519.5,2.87
4721,43.05131987,0,15.49252679,864.5,2.87
4722,41.22277915,0,6.027073469,1390.2,2.87
4723,40.47885086,0,0,1390.2,2.87
4724,41.26483482,0,0,1390.2,2.87
4725,40.86074801,0,0,864.5,2.87
4726,35.52690419,0,0,864.5,2.87
4727,30.67819437,0,0,364.8,2.87
4728,28.53852249,0,0,364.8,2.87
4729,25.83973456,0,0,364.8,2.87
4730,24.21346664,0,0,364.8,2.87
4731,23.18621088,0,0,364.8,2.87
4732,22.43667043,0,0,364.8,2.87
4733,22.21712799,0,0,364.8,2.87
4734,23.05539407,0,0,364.8,2.87
4735,25.99535897,0,0,864.5,2.87
4736,31.0543063,0,0,864.5,2.87
4737,36.53938182,0,5.132693878,864.5,2.87
4738,40.17419989,0,17.49777347,1390.2,2.87
4739,41.88722229,0,26.95682372,1519.5,2.87
4740,41.91796737,0,32.43483469,1519.5,2.87
4741,41.47816133,0,34.42465,1390.2,2.87
4742,41.33801762,0,36.07401454,1390.2,2.87
4743,41.13054244,0,33.6308625,864.5,2.87
4744,41.08328301,0,28.18512296,1519.5,2.87
4745,40.52850144,0,21.99643622,864.5,2.87
4746,38.80711368,0,12.68728163,1390.2,2.87
4747,38.10677978,0,0,1390.2,2.87
4748,38.84670488,0,0,1390.2,2.87
4749,38.46629765,0,0,864.5,2.87
4750,33.44501846,0,0,864.5,2.87
4751,28.88044428,0,0,364.8,2.87
4752,31.78696,0,0,364.8,2.87
4753,28.78097873,0,0,364.8,2.87
4754,26.96959858,0,0,364.8,2.87
4755,25.82541399,0,0,364.8,2.87
4756,24.99055604,0,0,364.8,2.87
4757,24.74602387,0,0,364.8,2.87
4758,25.67970677,0,0,364.8,2.87
4759,28.95431732,0,0,864.5,2.87
4760,34.58910644,0,0,864.5,2.87
4761,40.69852842,0,0,864.5,2.87
4762,44.74708476,0,0,1390.2,2.87
4763,46.65509435,0,0.905264796,1519.5,2.87
4764,46.68933903,0,10.40574286,1519.5,2.87
4765,46.19947145,0,19.20950383,1390.2,2.87
4766,46.04337569,0,24.4474,1390.2,2.87
4767,45.81228436,0,26.15330357,864.5,2.87
4768,45.75964555,0,24.91834515,1519.5,2.87
4769,45.14171519,0,19.77150051,864.5,2.87
4770,43.22438804,0,9.94062449,1390.2,2.87
4771,42.44433765,0,0,1390.2,2.87
4772,43.26848577,0,0,1390.2,2.87
4773,42.84477815,0,0,864.5,2.87
4774,37.25194478,0,0,864.5,2.87
4775,32.16780152,0,0,364.8,2.87
4776,31.63360267,0,0,364.8,2.87
4777,28.64212387,0,0,364.8,2.87
4778,26.83948278,0,0,364.8,2.87
4779,25.70081835,0,0,364.8,2.87
4780,24.86998821,0,0,364.8,2.87
4781,24.62663579,0,0,364.8,2.87
4782,25.5558141,0,0,364.8,2.87
4783,28.81462617,0,0,864.5,2.87
4784,34.42223006,0,0,864.5,2.87
4785,40.50217691,0,2.358119388,864.5,2.87
4786,44.53120085,0,14.42167883,1390.2,2.87
4787,46.43000518,0,23.29119923,1519.5,2.87
4788,46.46408464,0,23.54015026,1519.5,2.87
4789,45.97658044,0,24.77741378,1390.2,2.87
4790,45.82123778,0,26.57225587,1390.2,2.87
4791,45.59126135,0,23.76701071,864.5,2.87
4792,45.5388765,0,19.42663163,1519.5,2.87
4793,44.92392736,0,13.30805842,864.5,2.87
4794,43.01585043,0,3.23373801,1390.2,2.87
4795,42.23956342,0,0,1390.2,2.87
4796,43.0597354,0,0,1390.2,2.87
4797,42.63807199,0,0,864.5,2.87
4798,37.07222144,0,0,864.5,2.87
4799,32.01260681,0,0,364.8,2.87
4800,32.04853691,0,0,364.8,2.87
4801,29.01781924,0,0,364.8,2.87
4802,27.19153312,0,0,364.8,2.87
4803,26.03793296,0,0,364.8,2.87
4804,25.19620492,0,0,364.8,2.87
4805,24.94966048,0,0,364.8,2.87
4806,25.89102671,0,0,364.8,2.87
4807,29.19258424,0,0,864.5,2.87
4808,34.8737424,0,0,864.5,2.87
4809,41.03343919,0,5.148125255,864.5,2.87
4810,45.11531137,0,13.81927883,1390.2,2.87
4811,47.03902209,0,21.74178648,1519.5,2.87
4812,47.07354857,0,25.61045204,1519.5,2.87
4813,46.57964984,0,27.57273418,1390.2,2.87
4814,46.42226956,0,28.24742474,1390.2,2.87
4815,46.18927656,0,27.45837551,864.5,2.87
4816,46.13620458,0,24.65197781,1519.5,2.87
4817,45.51318923,0,19.6116801,864.5,2.87
4818,43.58008428,0,10.62242245,1390.2,2.87
4819,42.7936148,0,0.680389286,1390.2,2.87
4820,43.62454489,0,0,1390.2,2.87
4821,43.19735056,0,0,864.5,2.87
4822,37.55849341,0,0,864.5,2.87
4823,32.4325124,0,0,364.8,2.87
4824,31.44731699,0,0,364.8,2.87
4825,28.47345457,0,0,364.8,2.87
4826,26.68142897,0,0,364.8,2.87
4827,25.54946998,0,0,364.8,2.87
4828,24.72353247,0,0,364.8,2.87
4829,24.48161312,0,0,364.8,2.87
4830,25.40531963,0,0,364.8,2.87
4831,28.64494104,0,0,864.5,2.87
4832,34.21952255,0,1.813923214,864.5,2.87
4833,40.26366548,0,7.60318699,864.5,2.87
4834,44.26896309,0,12.88910612,1390.2,2.87
4835,46.15658563,0,16.39433393,1519.5,2.87
4836,46.19046441,0,17.5269074,1519.5,2.87
4837,45.70583105,0,18.35911327,1390.2,2.87
4838,45.55140318,0,18.28310893,1390.2,2.87
4839,45.32278105,0,17.23806531,864.5,2.87
4840,45.27070468,0,14.87936964,1519.5,2.87
4841,44.65937689,0,9.912899235,864.5,2.87
4842,42.76253635,0,1.06886301,1390.2,2.87
4843,41.99082078,0,0,1390.2,2.87
4844,42.80616289,0,0,1390.2,2.87
4845,42.38698259,0,0,864.5,2.87
4846,36.85390852,0,0,864.5,2.87
4847,31.82408922,0,0,364.8,2.87
4848,28.8861201,0,0,364.8,2.87
4849,26.15446109,0,0,364.8,2.87
4850,24.50838531,0,0,364.8,2.87
4851,23.46861764,0,0,364.8,2.87
4852,22.70994783,0,0,364.8,2.87
4853,22.48773137,0,0,364.8,2.87
4854,23.33620748,0,0,364.8,2.87
4855,26.311981,0,0,864.5,2.87
4856,31.43254602,0,0,864.5,2.87
4857,36.98442946,0,5.09632449,864.5,2.87
4858,40.6635194,0,10.00984158,1390.2,2.87
4859,42.39740632,0,13.75947423,1519.5,2.87
4860,42.42852587,0,16.32690969,1519.5,2.87
4861,41.98336302,0,19.02176607,1390.2,2.87
4862,41.84151237,0,22.24750026,1390.2,2.87
4863,41.63151016,0,24.70710816,864.5,2.87
4864,41.5836751,0,24.68111173,1519.5,2.87
4865,41.02213633,0,22.44292168,864.5,2.87
4866,39.27978216,0,15.22308597,1390.2,2.87
4867,38.57091823,0,1.488775765,1390.2,2.87
4868,39.31985558,0,0,1390.2,2.87
4869,38.93481502,0,0,864.5,2.87
4870,33.85237692,0,0,864.5,2.87
4871,29.23220648,0,0,364.8,2.87
4872,27.94840201,0,0,364.8,2.87
4873,25.3054197,0,0,364.8,2.87
4874,23.7127798,0,0,364.8,2.87
4875,22.70676567,0,0,364.8,2.87
4876,21.97272424,0,0,364.8,2.87
4877,21.75772151,0,0,364.8,2.87
4878,22.57865389,0,0,364.8,2.87
4879,25.45782611,0,0,864.5,2.87
4880,30.41216436,0,0,864.5,2.87
4881,35.78381932,0,3.803354337,864.5,2.87
4882,39.34347649,0,15.25939133,1390.2,2.87
4883,41.02107697,0,27.17587245,1519.5,2.87
4884,41.05118629,0,36.33333852,1519.5,2.87
4885,40.62047458,0,43.32849082,1390.2,2.87
4886,40.48322877,0,46.85279974,1390.2,2.87
4887,40.28004377,0,46.94372321,864.5,2.87
4888,40.23376156,0,43.46020179,1519.5,2.87
4889,39.69045179,0,36.40780612,864.5,2.87
4890,38.00465894,0,21.82797168,1390.2,2.87
4891,37.31880656,0,4.214879082,1390.2,2.87
4892,38.04343147,0,0,1390.2,2.87
4893,37.67089032,0,0,864.5,2.87
4894,32.7534413,0,0,864.5,2.87
4895,28.28325353,0,0,364.8,2.87
4896,28.39367473,0,0,364.8,2.87
4897,25.70858455,0,0,364.8,2.87
4898,24.09057078,0,0,364.8,2.87
4899,23.06852888,0,0,364.8,2.87
4900,22.32279273,0,0,364.8,2.87
4901,22.10436458,0,0,364.8,2.87
4902,22.93837603,0,0,364.8,2.87
4903,25.86341909,0,0,864.5,2.87
4904,30.89668964,0,11.99280561,864.5,2.87
4905,36.35392557,0,25.00645128,864.5,2.87
4906,39.97029505,0,35.72018138,1390.2,2.87
4907,41.67462298,0,42.90268724,1519.5,2.87
4908,41.70521201,0,46.84991837,1519.5,2.87
4909,41.26763822,0,48.40080383,1390.2,2.87
4910,41.12820581,0,48.54154311,1390.2,2.87
4911,40.92178368,0,46.29887092,864.5,2.87
4912,40.87476411,0,42.28210255,1519.5,2.87
4913,40.32279834,0,36.02381454,864.5,2.87
4914,38.61014752,0,23.42892908,1390.2,2.87
4915,37.91336817,0,6.840134184,1390.2,2.87
4916,38.64953777,0,0.898605612,1390.2,2.87
4917,38.27106131,0,0,864.5,2.87
4918,33.2752677,0,0,864.5,2.87
4919,28.73386109,0,0,364.8,2.87
4920,29.18580511,0,0,364.8,2.87
4921,26.42580594,0,0,364.8,2.87
4922,24.76265261,0,0,364.8,2.87
4923,23.71209765,0,0,364.8,2.87
4924,22.94555687,0,0,364.8,2.87
4925,22.72103498,0,0,364.8,2.87
4926,23.57831378,0,0,364.8,2.87
4927,26.58496007,0,0,864.5,2.87
4928,31.75864945,0,7.056877806,864.5,2.87
4929,37.36813205,0,19.71758673,864.5,2.87
4930,41.08539147,0,32.75114592,1390.2,2.87
4931,42.83726696,0,44.32000485,1519.5,2.87
4932,42.86870936,0,52.89203903,1519.5,2.87
4933,42.41892808,0,58.40212934,1390.2,2.87
4934,42.27560577,0,60.66234592,1390.2,2.87
4935,42.06342484,0,59.65680918,864.5,2.87
4936,42.01509351,0,55.94738776,1519.5,2.87
4937,41.44772894,0,48.70059515,864.5,2.87
4938,39.68729836,0,32.08305051,1390.2,2.87
4939,38.97108017,0,14.22139107,1390.2,2.87
4940,39.72778753,0,9.338416582,1390.2,2.87
4941,39.33875228,0,4.784495408,864.5,2.87
4942,34.20358539,0,0,864.5,2.87
4943,29.53548203,0,0,364.8,2.87
4944,28.2144187,0,0,364.8,2.87
4945,25.54628013,0,0,364.8,2.87
4946,23.93848126,0,0,364.8,2.87
4947,22.92289176,0,0,364.8,2.87
4948,22.18186362,0,0,364.8,2.87
4949,21.96481446,0,0,364.8,2.87
4950,22.79356059,0,0,364.8,2.87
4951,25.70013716,0,6.278521684,864.5,2.87
4952,30.70163148,0,26.47332857,864.5,2.87
4953,36.12441458,0,42.30496148,864.5,2.87
4954,39.71795306,0,54.61222143,1390.2,2.87
4955,41.41152116,0,64.37119107,1519.5,2.87
4956,41.44191707,0,71.42787679,1519.5,2.87
4957,41.00710578,0,75.8028324,1390.2,2.87
4958,40.86855365,0,76.58835995,1390.2,2.87
4959,40.66343471,0,74.41227959,864.5,2.87
4960,40.61671198,0,69.56445791,1519.5,2.87
4961,40.06823091,0,61.67005969,864.5,2.87
4962,38.36639246,0,45.1557324,1390.2,2.87
4963,37.67401204,0,29.30360969,1390.2,2.87
4964,38.40553403,0,23.53624439,1390.2,2.87
4965,38.02944698,0,18.19615536,864.5,2.87
4966,33.06519301,0,13.24063418,864.5,2.87
4967,28.55245738,0,6.969091837,364.8,2.87
4968,28.82747803,0,2.847441327,364.8,2.87
4969,26.10136459,0,0,364.8,2.87
4970,24.45863054,0,0,364.8,2.87
4971,23.42097371,0,0,364.8,2.87
4972,22.66384409,0,0,364.8,2.87
4973,22.44207875,0,0,364.8,2.87
4974,23.28883236,0,0,364.8,2.87
4975,26.25856472,0,8.166592347,864.5,2.87
4976,31.36873442,0,22.61445969,864.5,2.87
4977,36.90934691,0,36.05038724,864.5,2.87
4978,40.58096789,0,47.26669362,1390.2,2.87
4979,42.31133483,0,55.78795153,1519.5,2.87
4980,42.3423912,0,60.64499362,1519.5,2.87
4981,41.89813208,0,63.88968087,1390.2,2.87
4982,41.75656941,0,63.12156964,1390.2,2.87
4983,41.54699352,0,61.35195561,864.5,2.87
4984,41.49925557,0,58.75109617,1519.5,2.87
4985,40.93885678,0,52.92840842,864.5,2.87
4986,39.20003979,0,39.66068929,1390.2,2.87
4987,38.49261493,0,26.60427117,1390.2,2.87
4988,39.24003186,0,20.939675,1390.2,2.87
4989,38.85577297,0,13.52070408,864.5,2.87
4990,33.78365279,0,7.467570153,864.5,2.87
4991,29.17286182,0,3.834985459,364.8,2.87
4992,32.48160025,0,1.056120918,364.8,2.87
4993,29.4099293,0,0,364.8,2.87
4994,27.55896506,0,0,364.8,2.87
4995,26.38977661,0,0,364.8,2.87
4996,25.53667452,0,0,364.8,2.87
4997,25.28679859,0,0,364.8,2.87
4998,26.24088525,0,0,364.8,2.87
4999,29.58705585,0,8.980805612,864.5,2.87
5000,35.34498199,0,22.0652051,864.5,2.87
5001,41.58791312,0,29.63656888,864.5,2.87
5002,45.72494255,0,35.55171684,1390.2,2.87
5003,47.67464786,0,41.95400969,1519.5,2.87
5004,47.70964089,0,47.79661097,1519.5,2.87
5005,47.20906824,0,52.49261607,1390.2,2.87
5006,47.04956132,0,57.01958036,1390.2,2.87
5007,46.81341994,0,57.01842781,864.5,2.87
5008,46.75963082,0,52.68060995,1519.5,2.87
5009,46.12819683,0,48.22753699,864.5,2.87
5010,44.16897035,0,40.85306735,1390.2,2.87
5011,43.37187351,0,30.01159617,1390.2,2.87
5012,44.21403174,0,24.13083265,1390.2,2.87
5013,43.78106484,0,17.09175536,864.5,2.87
5014,38.06601132,0,11.59088546,864.5,2.87
5015,32.8707643,0,8.762525255,364.8,2.87
5016,32.60147426,0,5.944986224,364.8,2.87
5017,29.51846724,0,3.427750765,364.8,2.87
5018,27.66067198,0,1.065533418,364.8,2.87
5019,26.48716862,0,0,364.8,2.87
5020,25.63091813,0,0,364.8,2.87
5021,25.38012003,0,0,364.8,2.87
5022,26.33772777,0,2.9367,364.8,2.87
5023,29.69624748,0,11.99338189,864.5,2.87
5024,35.47542336,0,18.3934977,864.5,2.87
5025,41.74139416,0,29.3536176,864.5,2.87
5026,45.89369137,0,43.48754286,1390.2,2.87
5027,47.85059212,0,53.07241327,1519.5,2.87
5028,47.88571429,0,59.69727653,1519.5,2.87
5029,47.38329426,0,63.37615536,1390.2,2.87
5030,47.22319868,0,65.52130893,1390.2,2.87
5031,46.98618582,0,61.33863724,864.5,2.87
5032,46.93219818,0,53.05403648,1519.5,2.87
5033,46.29843387,0,48.45516582,864.5,2.87
5034,44.33197683,0,38.77789923,1390.2,2.87
5035,43.53193829,0,30.07466633,1390.2,2.87
5036,44.37720452,0,21.86177985,1390.2,2.87
5037,43.94263975,0,13.76632551,864.5,2.87
5038,38.20649471,0,7.513928316,864.5,2.87
5039,32.99207452,0,4.289538776,364.8,2.87
5040,28.53112286,0,2.308495663,364.8,2.87
5041,25.83303469,0,0,364.8,2.87
5042,24.20718843,0,0,364.8,2.87
5043,23.18019903,0,0,364.8,2.87
5044,22.43085293,0,0,364.8,2.87
5045,22.21136741,0,0,364.8,2.87
5046,23.04941614,0,0,364.8,2.87
5047,25.98861875,0,5.400213776,864.5,2.87
5048,31.04625436,0,14.14577092,864.5,2.87
5049,36.52990769,0,22.77805791,864.5,2.87
5050,40.16378329,0,33.75360918,1390.2,2.87
5051,41.87636153,0,40.69600026,1519.5,2.87
5052,41.90709864,0,43.5727676,1519.5,2.87
5053,41.46740664,0,42.39466837,1390.2,2.87
5054,41.32729927,0,36.05723852,1390.2,2.87
5055,41.11987788,0,28.87447653,864.5,2.87
5056,41.0726307,0,22.07948393,1519.5,2.87
5057,40.51799298,0,14.21338724,864.5,2.87
5058,38.79705155,0,2.202781122,1390.2,2.87
5059,38.09689923,0,0,1390.2,2.87
5060,38.83663248,0,0,1390.2,2.87
5061,38.45632389,0,0,864.5,2.87
5062,33.43634665,0,0,864.5,2.87
5063,28.87295599,0,0,364.8,2.87
5064,30.0776455,0,0,364.8,2.87
5065,27.23330811,0,0,364.8,2.87
5066,25.51933325,0,0,364.8,2.87
5067,24.43667614,0,0,364.8,2.87
5068,23.64671191,0,0,364.8,2.87
5069,23.41532923,0,0,364.8,2.87
5070,24.29880419,0,0,364.8,2.87
5071,27.39732557,0,0,864.5,2.87
5072,32.7291091,0,0.845844388,864.5,2.87
5073,38.51000253,0,10.67908954,864.5,2.87
5074,42.34085149,0,18.86738827,1390.2,2.87
5075,44.14625962,0,23.09340867,1519.5,2.87
5076,44.17866283,0,28.02997679,1519.5,2.87
5077,43.71513742,0,32.99094056,1390.2,2.87
5078,43.56743557,0,35.53391633,1390.2,2.87
5079,43.34877096,0,34.94419439,864.5,2.87
5080,43.29896275,0,32.57454949,1519.5,2.87
5081,42.71426103,0,28.71933036,864.5,2.87
5082,40.90003639,0,19.85339566,1390.2,2.87
5083,40.16193248,0,2.885347449,1390.2,2.87
5084,40.94176279,0,0,1390.2,2.87
5085,40.54083967,0,0,864.5,2.87
5086,35.24875576,0,0,864.5,2.87
5087,30.43800762,0,0,364.8,2.87
5088,30.48758499,0,0,364.8,2.87
5089,27.60448106,0,0,364.8,2.87
5090,25.8671458,0,0,364.8,2.87
5091,24.76973275,0,0,364.8,2.87
5092,23.9690018,0,0,364.8,2.87
5093,23.73446552,0,0,364.8,2.87
5094,24.62998169,0,0,364.8,2.87
5095,27.77073398,0,0,864.5,2.87
5096,33.17518638,0,9.428891837,864.5,2.87
5097,39.03486978,0,19.21737959,864.5,2.87
5098,42.91793081,0,25.40292883,1390.2,2.87
5099,44.74794553,0,31.0940977,1519.5,2.87
5100,44.78079037,0,33.54179592,1519.5,2.87
5101,44.3109474,0,31.62760077,1390.2,2.87
5102,44.16123247,0,28.90950128,1390.2,2.87
5103,43.93958759,0,24.63520179,864.5,2.87
5104,43.88910053,0,23.4166352,1519.5,2.87
5105,43.29642969,0,20.92033776,864.5,2.87
5106,41.4574783,0,11.5420301,1390.2,2.87
5107,40.7093145,0,0.548486224,1390.2,2.87
5108,41.49977341,0,0,1390.2,2.87
5109,41.09338595,0,0,864.5,2.87
5110,35.72917425,0,0,864.5,2.87
5111,30.85285862,0,0,364.8,2.87
5112,30.06987589,0,0,364.8,2.87
5113,27.22627324,0,0,364.8,2.87
5114,25.51274113,0,0,364.8,2.87
5115,24.43036369,0,0,364.8,2.87
5116,23.64060352,0,0,364.8,2.87
5117,23.40928062,0,0,364.8,2.87
5118,24.29252736,0,0,364.8,2.87
5119,27.39024833,0,0,864.5,2.87
5120,32.72065457,0,0,864.5,2.87
5121,38.50005469,0,5.005465051,864.5,2.87
5122,42.32991407,0,13.24870204,1390.2,2.87
5123,44.13485583,0,20.09767245,1519.5,2.87
5124,44.16725066,0,31.96914005,1519.5,2.87
5125,43.703845,0,38.77085587,1390.2,2.87
5126,43.5561813,0,41.68572143,1390.2,2.87
5127,43.33757317,0,43.14497908,864.5,2.87
5128,43.28777783,0,40.47439031,1519.5,2.87
5129,42.70322715,0,34.52408954,864.5,2.87
5130,40.88947115,0,22.74950026,1390.2,2.87
5131,40.15155791,0,6.249643878,1390.2,2.87
5132,40.93118678,0,1.192121939,1390.2,2.87
5133,40.53036722,0,0,864.5,2.87
5134,35.23965036,0,0,864.5,2.87
5135,30.43014492,0,0,364.8,2.87
5136,31.23901741,0,0,364.8,2.87
5137,28.28485315,0,0,364.8,2.87
5138,26.5046975,0,0,364.8,2.87
5139,25.38023634,0,0,364.8,2.87
5140,24.55976964,0,0,364.8,2.87
5141,24.31945271,0,0,364.8,2.87
5142,25.23704081,0,0,364.8,2.87
5143,28.45520373,0,0,864.5,2.87
5144,33.99286054,0,1.392409694,864.5,2.87
5145,39.9969685,0,13.83330153,864.5,2.87
5146,43.97573596,0,21.43501582,1390.2,2.87
5147,45.85085534,0,34.96103444,1519.5,2.87
5148,45.88450971,0,44.56306505,1519.5,2.87
5149,45.40308645,0,44.34344005,1390.2,2.87
5150,45.24968147,0,39.96829235,1390.2,2.87
5151,45.02257368,0,26.44502704,864.5,2.87
5152,44.97084225,0,0,1519.5,2.87
5153,44.36356376,0,0,864.5,2.87
5154,42.47928744,0,0,1390.2,2.87
5155,41.71268352,0,0,1390.2,2.87
5156,42.522625,0,0,1390.2,2.87
5157,42.10622125,0,0,864.5,2.87
5158,36.60979696,0,0,864.5,2.87
5159,31.61329399,0,0,364.8,2.87
5160,27.60968395,0,0,364.8,2.87
5161,24.99873302,0,0,364.8,2.87
5162,23.42539497,0,0,364.8,2.87
5163,22.43157314,0,0,364.8,2.87
5164,21.70642786,0,0,364.8,2.87
5165,21.49403083,0,0,364.8,2.87
5166,22.305014,0,0,364.8,2.87
5167,25.14929235,0,0,864.5,2.87
5168,30.04358696,0,0,864.5,2.87
5169,35.35014065,0,9.479091837,864.5,2.87
5170,38.86665689,0,24.23046429,1390.2,2.87
5171,40.52392584,0,35.00162985,1519.5,2.87
5172,40.55367026,0,42.99783673,1519.5,2.87
5173,40.12817852,0,46.9589625,1390.2,2.87
5174,39.99259605,0,48.33363571,1390.2,2.87
5175,39.79187353,0,47.34621964,864.5,2.87
5176,39.74615223,0,43.82677704,1519.5,2.87
5177,39.20942705,0,34.87055918,864.5,2.87
5178,37.54406501,0,13.19184286,1390.2,2.87
5179,36.86652476,0,3.014881378,1390.2,2.87
5180,37.58236764,0,0,1390.2,2.87
5181,37.21434147,0,0,864.5,2.87
5182,32.35648901,0,0,864.5,2.87
5183,27.94047727,0,0,364.8,2.87
5184,27.33201284,0,0,364.8,2.87
5185,24.74732029,0,0,364.8,2.87
5186,23.18980533,0,0,364.8,2.87
5187,22.20597839,0,0,364.8,2.87
5188,21.4881259,0,0,364.8,2.87
5189,21.27786495,0,0,364.8,2.87
5190,22.08069205,0,0,364.8,2.87
5191,24.89636545,0,0,864.5,2.87
5192,29.74143804,0,8.407667602,864.5,2.87
5193,34.99462362,0,20.61920179,864.5,2.87
5194,38.47577419,0,30.21828699,1390.2,2.87
5195,40.11637596,0,36.48285,1519.5,2.87
5196,40.14582124,0,42.76066735,1519.5,2.87
5197,39.72460867,0,47.51039413,1390.2,2.87
5198,39.59038976,0,48.93680408,1390.2,2.87
5199,39.39168591,0,43.78458087,864.5,2.87
5200,39.34642443,0,36.53029668,1519.5,2.87
5201,38.81509711,0,29.06464745,864.5,2.87
5202,37.16648365,0,17.27366633,1390.2,2.87
5203,36.49575743,0,5.745274745,1390.2,2.87
5204,37.20440106,0,3.473660714,1390.2,2.87
5205,36.84007614,0,0,864.5,2.87
5206,32.03107919,0,0,864.5,2.87
